,Company,Location,Year,Fuel,Miles,Gear,Price,Name,Brand,Model,Engine Volume,Horsepower
10843,,Skåne,2020,Bensin,5599,Automat,254800,Volkswagen Golf 1.5 TSI 150hk R-Line Cockpit Värmare Drag,Volkswagen,Golf 1,1.5,150
10844,,Skåne,2006,Bensin,18200,Manuell,49900,Volvo V70 2.4 Business 1 Års Garanti 0% RÄNTA 36MÅN,Volvo,V70 2,Unknown,Unknown
10845,,Östergötland,2008,Bensin,20101,Automat,139900,BMW 330 d Convertible M Sport | Navi | SV-Såld | AUT | 231hk,BMW,330 d,Unknown,231
10846,,Skåne,2024,El,1600,Automat,799000,BMW i4 M50 Supercharged Innov. Drag H/K D/P-Assist Rattvärme,BMW,i4 M50,Unknown,Unknown
10847,,Värmland,2017,Diesel,27965,Manuell,1000,Volkswagen Transporter Kombi T30 2.0 TDI BMT,Volkswagen,Transporter Kombi,2.0,Unknown
10848,,Östergötland,2017,Diesel,14683,Automat,158800,Renault Talisman Grandtour dCi 110hk Sensorer Rattvärme Drag,Renault,Talisman Grandtour,Unknown,110
10849,,Skåne,2017,Bensin,6329,Automat,219900,Volvo V60 T3 aut Business,Volvo,V60 T3,Unknown,Unknown
10850,,Skåne,2017,Bensin,9175,Manuell,99900,Skoda Fabia Kombi 1.2 TSI 90Hk,Skoda,Fabia Kombi,1.2,Unknown
10851,,Uppsala,2018,Bensin,11133,Automat,189900,Mercedes-Benz A 180 7G-DCT Automat | AMG | Backkamera,Mercedes-Benz,A 180,Unknown,Unknown
10852,,Värmland,2020,Miljöbränsle/Hybrid,5700,Automat,284000,Toyota C-HR Hybrid 2.0 X-Edition Teknik JBL Navi,Toyota,C-HR Hybrid,Unknown,Unknown
10853,,Halland,2017,Diesel,12600,Automat,183000,Kia Optima Sport Wagon 1.7 VGT DCT GT-Line Euro 6,Kia,Optima Sport,Unknown,Unknown
10854,,Värmland,2021,Diesel,13200,Automat,249000,Skoda Kodiaq 2.0 TDI 4x4 DSG,Skoda,Kodiaq 2,2.0,Unknown
10855,,Värmland,2014,Diesel,32152,Manuell,1000,Volkswagen Crafter 35 2.0 TDI,Volkswagen,Crafter 35,2.0,Unknown
10856,,Östergötland,2017,Diesel,15800,Automat,189900,Mercedes-Benz A 180 d 7G-DCT AMG Sport/Pano,Mercedes-Benz,A 180,Unknown,Unknown
10857,,Östergötland,2014,Diesel,22400,Automat,229900,BMW M550D  xDrive Touring Steptronic M Sport *SE UTR* 381hk,BMW,M550D,Unknown,381
10858,,Södermanland,2018,Diesel,14781,Automat,258900,BMW 520 d xDrive Touring Sport line HiFi Kamera Ambient Drag,BMW,520 d,Unknown,Unknown
10859,,Södermanland,2022,Miljöbränsle/Hybrid,2828,Automat,274800,Toyota C-HR Hybrid CVT 122hk Active JBL Kamera Adaptiv-fart,Toyota,C-HR Hybrid,Unknown,122
10860,,Södermanland,2018,Diesel,12603,Automat,379800,BMW 530 d xDrive 265hk M Sport Innovation Edt Pano H/K Drag,BMW,530 d,Unknown,265
10861,,Kalmar,2022,Bensin,3050,Manuell,159900,Seat Ibiza 1.0 TSI 95 HK STYLE,Seat,Ibiza 1,1.0,95
10862,,Södermanland,2022,Miljöbränsle/Hybrid,5380,Automat,289800,Toyota Corolla Touring Sports Hybrid 184hk GR Sport Kamera,Toyota,Corolla Touring,Unknown,184
10863,,Södermanland,2017,El,10542,Automat,579800,Tesla Model X P100D Ludicrous Auto Luft Drag Sv.Såld MOMS,Tesla,Model X,Unknown,Unknown
10864,,Stockholm,2022,Bensin,7814,Manuell,229900,"Skoda Kamiq Monte Carlo 1,0 TSI 110hk Dragkrok",Skoda,Kamiq Monte,0,110
10865,,Stockholm,2021,Miljöbränsle/Hybrid,5940,Automat,349000,Lexus NX 300h AWD Kyushu edition Skinn Keyless Backkamera Ca,Lexus,NX 300h,Unknown,Unknown
10866,,Södermanland,2016,Bensin,10940,Manuell,114800,Opel Astra EDIT 125hk Enjoy Plus Sensorer Rattvärme En-bruk,Opel,Astra EDIT,Unknown,125
10867,,Skåne,2014,Diesel,24000,Manuell,70000,Mercedes-Benz Vito 110 CDI 2.8t 1 Års Garanti 0% RÄNTA 36MÅN,Mercedes-Benz,Vito 110,Unknown,Unknown
10868,,Norrbotten,2018,Diesel,16455,Automat,229900,Volvo V90 D3 AWD SoV/D-värm/Drag/VOC/,Volvo,V90 D3,3,Unknown
10869,,Södermanland,2017,Bensin,11087,Automat,189800,Volkswagen Golf Alltrack TSI 4M 180hk Plus Värm Kamera Drag,Volkswagen,Golf Alltrack,Unknown,180
10870,,Östergötland,2016,Diesel,10000,Automat,129900,Volkswagen Caddy Skåpbil 1.6 TDI BlueMotion DSG Sekventiell,Volkswagen,Caddy Skåpbil,1.6,Unknown
10871,,Västerbotten,2022,Miljöbränsle/Hybrid,1379,Automat,534900,Lexus NX 350h AWD EXECUTIVE TEKNIKPAKET DRAG,Lexus,NX 350h,Unknown,Unknown
10872,,Norrbotten,2018,Diesel,11612,Automat,100,"Renault Kadjar 1.5 dCi EDC, 110hk, 2018 *Auktion",Renault,Kadjar 1,Unknown,110
10873,,Stockholm,2021,El,4400,Automat,410000,Polestar 2 Long Range Dual Motor 78kWh Plus Pilot Drag,Polestar,2 Long,Unknown,Unknown
10874,,Stockholm,2017,Bensin,11435,Automat,169900,Volkswagen Golf 5-dörrar 1.4 TSI R-Line Värmare Apple,Volkswagen,Golf 5-dörrar,1.4,Unknown
10875,,Göteborg,2020,Diesel,12299,Manuell,159900,Citroën Berlingo  130 Hk/Business Premium/ L2/Drag/V-hjul/,Citroën,Berlingo,Unknown,Unknown
10876,,Kronoberg,2018,Diesel,11691,Automat,169000,Volvo V40 D2 Business II//Klimatpaket//,Volvo,V40 D2,Unknown,Unknown
10877,,Skaraborg,2018,Bensin,9980,Automat,194500,Honda Civic 1.5 i-VTEC Turbo 182Hk | Prestige | Taklucka | N,Honda,Civic 1,Unknown,Unknown
10878,,Östergötland,2017,Bensin,12600,Manuell,190000,Volkswagen Tiguan 2.0 TSI BlueMotion 4Motion Executive 180hk,Volkswagen,Tiguan 2,2.0,180
10879,,Halland,2020,Bensin,4940,Manuell,189500,Volkswagen T-CROSS GT TSI 115hk/ Adaptiv Farth./ Backkamera,Volkswagen,T-CROSS GT,Unknown,115
10881,,Östergötland,2014,Bensin,18200,Manuell,119900,"Volkswagen Tiguan 1.4 TSI 4Motion Comfort, R-line 160hk",Volkswagen,Tiguan 1,1.4,160
10882,,Göteborg,2020,Bensin,3534,Automat,379900,Volkswagen T-Roc R 2.0 TSI 4MOTION 221 KW / 300 HK DSG AUTOM,Volkswagen,T-Roc R,2.0,300
10883,,Östergötland,2016,Diesel,22800,Automat,134900,Skoda Superb Kombi 2.0 TDI DSG Sekventiell 150hk,Skoda,Superb Kombi,2.0,150
10884,,Östergötland,2013,Diesel,18500,Automat,119900,Mercedes-Benz C 220 CDI 7G-Tronic Plus AMG Sport 170hk,Mercedes-Benz,C 220,Unknown,170
10889,,Östergötland,2009,Miljöbränsle/Hybrid,13287,Automat,119900,Toyota Prius CVT Euro 5 Ny Servad/Ny Besiktad/Fint Skick,Toyota,Prius CVT,Unknown,Unknown
10892,,Stockholm,2017,Diesel,8070,Automat,418000,"Volvo XC90 D5 AWD Geartronic Inscription / VOC, 360 Kamera",Volvo,XC90 D5,5,Unknown
10893,,Örebro,1998,Bensin,13960,Manuell,52900,Mercedes-Benz SLK 200 Kompressor Plåtcab Rostfri 13960 Mil,Mercedes-Benz,SLK 200,Unknown,Unknown
10894,,Stockholm,2016,Diesel,9730,Manuell,115000,Peugeot 308 SW 1.6 BlueHDI FAP Active / PDC-Bak,Peugeot,308 SW,Unknown,Unknown
10895,,Stockholm,2019,Miljöbränsle/Hybrid,11370,Automat,146000,"Toyota Yaris Hybrid e-CVT / Motorvärmare, PDC",Toyota,Yaris Hybrid,Unknown,Unknown
10896,,Stockholm,2017,Bensin,11740,Manuell,147000,"Mazda CX-3 2.0 SKYACTIV-G / Rattvärme, PDC-Bak, GPS",Mazda,CX-3 2,Unknown,Unknown
10897,,Stockholm,2018,Bensin,5520,Manuell,101000,Hyundai i10 1.0 blue / Motorvärmare,Hyundai,i10 1,Unknown,Unknown
10900,,Älvsborg,2020,Bensin,8100,Automat,419900,BMW X3 xDrive30i M Sport|Pano|Adaptiv|Läder|HUD|SE SPEC,BMW,X3 xDrive30i,Unknown,Unknown
10901,,Stockholm,2017,Diesel,13020,Automat,190000,BMW 320 d xDrive Gran Turismo Steptronic Sport line / PDC,BMW,320 d,Unknown,Unknown
10902,,Stockholm,2015,Diesel,12270,Automat,175000,"Subaru Forester 2.0 4WD Lineartronic / Dragkrok, Backkamera",Subaru,Forester 2,Unknown,Unknown
10903,,Stockholm,2017,Bensin,8450,Manuell,120000,Volkswagen Polo 5-dörrar 1.2 TSI / Parkeringssensorer,Volkswagen,Polo 5-dörrar,1.2,Unknown
10904,,Stockholm,2018,Diesel,11290,Automat,293000,Volkswagen Tiguan Allspace 2.0 TDI SCR BlueMotion 4Motion,Volkswagen,Tiguan Allspace,2.0,Unknown
10905,,Östergötland,2018,Bensin,12228,Automat,129800,"Kia Soul 1,6 Automat Drag/Backkamera/Vinterhjul/Motorvärmare",Kia,Soul 1,Unknown,Unknown
10906,,Örebro,2014,Bensin,16358,Manuell,79100,"Volkswagen Polo 1.4 ""Kamrem bytt""",Volkswagen,Polo 1,Unknown,Unknown
10907,,Stockholm,2016,Diesel,9500,Manuell,169000,"Volvo V40 Cross Country D3 Momentum / VOC, GPS, Motorvärmare",Volvo,V40 Cross,Unknown,Unknown
10908,,Stockholm,2014,Bensin,11580,Manuell,95000,"Fiat 500L 1.4 FIRE T-JET / Dragkrok, GPS, PDC-Bak",Fiat,500L 1,Unknown,Unknown
10909,,Stockholm,2019,Bensin,4240,Manuell,190000,"BMW 118 i 5-dörrars M Sport / Helskinn, PDC-Bak",BMW,118 i,Unknown,Unknown
10910,,Stockholm,2020,Diesel,10070,Automat,392000,Volvo V90 Cross Country D5 AWD Geartronic Momentum / VOC,Volvo,V90 Cross,5,Unknown
10911,,Stockholm,2017,Bensin,9170,Manuell,147000,"Toyota Auris 1.2 Turbo / Backkamera, Vägfilsassistans",Toyota,Auris 1,Unknown,Unknown
10912,,Västmanland,2012,Miljöbränsle/Hybrid,28600,Automat,59900,Peugeot 3008 2.0 Automat Hybrid4 EGS AWD Exclusive,Peugeot,3008 2,Unknown,Unknown
10913,,Jönköping,2012,Diesel,18100,Automat,134000,Nissan Navara Dubbelhytt 2.5 dCi 4x4 Aut 190hk,Nissan,Navara Dubbelhytt,Unknown,190
10914,,Östergötland,2017,Miljöbränsle/Hybrid,8840,Automat,214000,Toyota C-HR Hybrid Executive JBL Teknikpaket,Toyota,C-HR Hybrid,Unknown,Unknown
10915,,Jönköping,2021,El,6799,Automat,387500,"Polestar 2 Long Range Dual Motor AWD 408hk 78kWh *Pilot,Drag",Polestar,2 Long,Unknown,408
10916,,Stockholm,2005,Bensin,17900,Automat,15000,Cadillac SRX 3.6 V6 AWD 7-sitsig All utrustning,Cadillac,SRX 3,6,Unknown
10917,,Göteborg,2022,El,879,Automat,739900,BMW iX xDrive40 Sportpaket | Exclusive | Innovation | Drag,BMW,iX xDrive40,Unknown,Unknown
10918,,Örebro,2017,Diesel,14857,Automat,229900,Volkswagen Touareg 3.0 V6 TDI 4Motion Aut Drag Värmare 204hk,Volkswagen,Touareg 3,6,204
10919,,Halland,2021,Miljöbränsle/Hybrid,5967,Automat,329900,BMW 330e Touring Aut Model Sport | Navi | Rattvärme | HiFi,BMW,330e Touring,Unknown,Unknown
10920,,Göteborg,2014,Diesel,19010,Automat,209900,Volvo XC60 D5 AWD Geartronic Summum Pano Drag B-Kam Keyless,Volvo,XC60 D5,5,Unknown
10921,,Skåne,2016,Diesel,12995,Automat,239000,Mercedes-Benz E 220 BlueTech T Edition E | Nightpackage,Mercedes-Benz,E 220,Unknown,Unknown
10922,,Stockholm,2023,Bensin,1169,Automat,509000,Volkswagen Golf R TSI 320 DSG | OBS! SE SPEC.,Volkswagen,Golf R,Unknown,Unknown
10923,,Västmanland,2020,Diesel,9149,Automat,255900,Volvo V60 D3 150hk Momentum H/K Drag D-Värmare Navi Kamera,Volvo,V60 D3,Unknown,150
10924,,Västernorrland,2024,Miljöbränsle/Hybrid,1712,Automat,599000,Volvo V90 Recharge T6 Plus Bright,Volvo,V90 Recharge,Unknown,Unknown
10925,,Skåne,2022,Bensin,2640,Manuell,379000,Toyota GR86 2.4 / 230 hk / PDC / Alcantara,Toyota,GR86 2,Unknown,230
10926,,Stockholm,2021,Bensin,5090,Automat,297000,"Volvo V60 B4 Geartronic Momentum / VOC, Rattvärme, H/K",Volvo,V60 B4,Unknown,Unknown
10927,,Stockholm,2019,Bensin,4820,Manuell,169000,"Abarth 595 1.4 T-JET 16V / Bluetooth, PDC-Bak",Abarth,595 1,Unknown,Unknown
10928,,Stockholm,2018,Diesel,14030,Automat,267000,"BMW X4 xDrive20d Steptronic / GPS, PDC, Keyless Go",BMW,X4 xDrive20d,Unknown,Unknown
10929,,Stockholm,2018,Miljöbränsle/Hybrid,6390,Automat,148000,"Toyota Yaris Hybrid e-CVT / Backkamera, GPS, PDC-Bak",Toyota,Yaris Hybrid,Unknown,Unknown
10930,,Kronoberg,2023,Bensin,5,Automat,329900,Opel Astra GS P130 360 kamera /Demo,Opel,Astra GS,Unknown,Unknown
10931,,Dalarna,2016,Diesel,15900,Manuell,135000,Volvo V40 D2 Momentum|D-värmare|Drag|Navi|,Volvo,V40 D2,Unknown,Unknown
10932,,Stockholm,2020,Miljöbränsle/Hybrid,10035,Automat,259800,Ford Kuga PHEV 225hk ST-Line Kamera Dragkrok B&O MOMS,Ford,Kuga PHEV,Unknown,225
10933,,Norrbotten,2016,Diesel,13109,Automat,199900,Audi A4 Allroad 2.0 TDI Quattro S Tronic 1Ägare/Dvärm/Drag,Audi,A4 Allroad,2.0,Unknown
10934,,Älvsborg,2013,Bensin,19400,Manuell,69000,Ford Mondeo 2.0 145HK KOMBI TREND / DRAG,Ford,Mondeo 2,Unknown,145
10935,,Örebro,2004,Diesel,17291,Manuell,21900,Peugeot Partner Van Utökad Last 2.0 HDi Drag Nybesiktad,Peugeot,Partner Van,Unknown,Unknown
10936,,Östergötland,2018,Bensin,7250,Automat,149900,"Renault Captur 1,2 TCe 120",Renault,Captur 1,Unknown,Unknown
10937,,Kalmar,2022,Miljöbränsle/Hybrid,4100,Automat,229000,"Suzuki Swace Inclusive Hybrid AUTOMAT |Ränta 5,99%|",Suzuki,Swace Inclusive,Unknown,Unknown
10938,,Södermanland,2019,Bensin,15494,Manuell,159900,Ford Kuga 1.5 EcoBoost ST Line Sony 150hk,Ford,Kuga 1,Unknown,150
10939,,Stockholm,2013,Bensin,15000,Automat,319900,Mercedes-Benz AMG A 45 4MATIC H&K Panorama Skal stolar STEG2,Mercedes-Benz,AMG A,Unknown,Unknown
10940,,Stockholm,2020,Diesel,13910,Automat,334000,"BMW 520 d Touring Steptronic M Sport / Värmare, Pano, Drag",BMW,520 d,Unknown,Unknown
10941,,Halland,2011,Miljöbränsle/Hybrid,10380,Manuell,179500,Saab 9-5 SportSedan 2.0 T BioPower Vector/220hk/Drag/HK ljud,Saab,9-5 SportSedan,Unknown,220
10942,,Stockholm,2016,Diesel,3040,Automat,209000,"Volvo V40 Cross Country D3 Geartronic Momentum / PDC, GPS",Volvo,V40 Cross,Unknown,Unknown
10943,,Örebro,2011,Diesel,22944,Manuell,149900,BMW 320 d 184hk Convertible M Sport Softclose H&K Navi Minne,BMW,320 d,Unknown,184
10944,,Örebro,2017,Diesel,17315,Automat,339800,Audi Q7 3.0 TDI V6 300hk Quattro S-Line 7-sits Cockpit Värm,Audi,Q7 3,3.0,300
10945,,Älvsborg,2017,Miljöbränsle/Hybrid,10660,Automat,219800,Toyota C-HR Hybrid CVT Executive Nav B-Kamera Skinn,Toyota,C-HR Hybrid,Unknown,Unknown
10946,,Gävleborg,2019,Diesel,18700,Manuell,279800,Volkswagen Transporter Chassi 2.0 TDI 4Motion MOMS KÅPA Eu6,Volkswagen,Transporter Chassi,2.0,Unknown
10947,,Jönköping,2021,Miljöbränsle/Hybrid,10860,Automat,347900,Volvo XC60 Recharge T6 AWD Geartronic Panorama B-Kamera DRAG,Volvo,XC60 Recharge,6,Unknown
10948,,Stockholm,2014,Diesel,11470,Manuell,79800,Citroën Berlingo L2 1.6HDi Ny-Kamrem Drag V-inredd 0.49L/Mil,Citroën,Berlingo L2,Unknown,Unknown
10949,,Stockholm,2019,Diesel,10960,Automat,179800,Ford Transit Connect LWB 1.5 D-Värm 3-Sits SYNC-3 0.69L/Mil,Ford,Transit Connect,Unknown,Unknown
10950,,Stockholm,2013,Diesel,13860,Manuell,138800,Volkswagen Transporter L2 2.0 D-Värmare Drag Värmeskåp MOMS,Volkswagen,Transporter L2,Unknown,Unknown
10951,,Stockholm,2016,Diesel,10768,Automat,414800,Volkswagen Transporter Kombi L2 4M DSG D-Värmare Drag 5-Sits,Volkswagen,Transporter Kombi,Unknown,Unknown
10952,,Stockholm,2019,Diesel,28283,Automat,328700,Mercedes-Benz Sprinter 316 Frys/Kylbil Bakgavellyft Moms,Mercedes-Benz,Sprinter 316,Unknown,Unknown
10953,,Stockholm,2019,Diesel,21510,Automat,389700,Mercedes-Benz Sprinter 316 Kyl/Frysbil Bakgavel Värm Kylbil,Mercedes-Benz,Sprinter 316,Unknown,Unknown
10954,,Stockholm,2019,Diesel,31965,Automat,309800,Mercedes-Benz Sprinter 163hk Kyl/Frysbil Bakgavellyft MOMS,Mercedes-Benz,Sprinter 163hk,Unknown,163
10955,,Stockholm,2019,Diesel,31274,Automat,309800,Mercedes-Benz Sprinter 316 Kyl/Frysbil Bakgavelyft Värm Moms,Mercedes-Benz,Sprinter 316,Unknown,Unknown
10956,,Stockholm,2020,Diesel,14947,Automat,258700,Mercedes-Benz Vito L2 116 163hk Värmare Takräcke Drag Moms,Mercedes-Benz,Vito L2,Unknown,163
10957,,Stockholm,2020,Diesel,8907,Manuell,449800,Mercedes-Benz Sprinter 316 Bakgavellyft 3-Sits Moms,Mercedes-Benz,Sprinter 316,Unknown,Unknown
10958,,Stockholm,2020,Diesel,22239,Automat,379800,Mercedes-Benz Sprinter 316 Bakgavellift Värmare Kylbil Moms,Mercedes-Benz,Sprinter 316,Unknown,Unknown
10959,,Stockholm,2019,Diesel,26359,Automat,329800,Mercedes-Benz Sprinter 316 Bakgavellyft Frysbil 3-Sits MOMS,Mercedes-Benz,Sprinter 316,Unknown,Unknown
10960,,Stockholm,2019,Diesel,39915,Automat,305800,Mercedes-Benz Sprinter 316 Kyl/Frysbil Värmare 3-Sits Moms,Mercedes-Benz,Sprinter 316,Unknown,Unknown
10961,,Stockholm,2021,Miljöbränsle/Hybrid,4615,Automat,447900,BMW X3 xDrive30e XLine Drag Keyless P-Assist HiFi V-hjul,BMW,X3 xDrive30e,Unknown,Unknown
10962,,Stockholm,2021,El,8389,Automat,344900,Tesla Model 3 Standard Range Plus Refresh AP Pano V-Hjul,Tesla,Model 3,Unknown,Unknown
10964,,Stockholm,2018,Miljöbränsle/Hybrid,7087,Automat,246900,Volvo V60 D5 Plug-in Hybrid Classic Momentum VOC V-hjul,Volvo,V60 D5,Unknown,Unknown
10965,,Stockholm,2018,Bensin,8895,Manuell,99900,"Hyundai i20 1.2/ Fullservad/ 536kr skatt/ 0,4l/mil/ Kamkedja",Hyundai,i20 1,Unknown,Unknown
10966,,Östergötland,2012,Diesel,16930,Automat,79900,Peugeot 508 SW 1.6 e-HDi EGS Euro 5,Peugeot,508 SW,1.6,Unknown
10969,,Kalmar,2021,Miljöbränsle/Hybrid,2522,Automat,449000,Mercedes-Benz GLA 250 e 8G-DCT,Mercedes-Benz,GLA 250,250,Unknown
10970,,Kronoberg,2020,Bensin,3750,Manuell,184500,Ford Focus Active Kombi 1.0 EcoBoost 125hk SoV-Hjul,Ford,Focus Active,Unknown,125
10971,,Jönköping,2021,Miljöbränsle/Hybrid,4050,Automat,329900,Cupra Formentor VZ E-Hybrid 245hk DSG drag Skinnkl El-stol,Cupra,Formentor VZ,Unknown,245
10972,,Jönköping,2019,Bensin,7155,Manuell,194900,Volkswagen Golf Sc TSI 150hk R-Line Drag Kamera Pluspaket,Volkswagen,Golf Sc,Unknown,150
10973,,Västmanland,2016,Diesel,21300,Automat,149000,Volvo V70 D4 181 hk Classic Momentum Euro 6 VOC Drag,Volvo,V70 D4,Unknown,181
10974,,Värmland,2011,Diesel,12579,Manuell,1000,Hyundai i20 5-dörrar 1.4 CRDi,Hyundai,i20 5-dörrar,Unknown,Unknown
10975,,Kronoberg,2019,Bensin,12463,Manuell,114900,Volkswagen Polo 1.0 TSI 95hk Bluetooth Nyservad MOMS,Volkswagen,Polo 1,1.0,95
10976,,Kalmar,2014,Diesel,12500,Automat,189000,Volvo V60 V60 D4 AWD Geartronic 181hp,Volvo,V60 V60,4,181
10977,,Kronoberg,2017,Diesel,8863,Automat,209900,Volkswagen Passat Sportscombi 2.0 TDI GT Executive SoV MOMS,Volkswagen,Passat Sportscombi,2.0,Unknown
10978,,Kronoberg,2020,Bensin,3995,Automat,229900,Volkswagen Golf Sportcombi TSI 150hk DSG Carplay/P-sensor,Volkswagen,Golf Sportcombi,Unknown,150
10979,,Örebro,2009,Bensin,25499,Automat,68900,Audi A5 Coupé 2.0 TFSI Multitronic Comfort Euro 5,Audi,A5 Coupé,Unknown,Unknown
10980,,Stockholm,2016,Miljöbränsle/Hybrid,17480,Automat,129000,Toyota Auris Hybrid e-CVT Euro 6 B-Kamera 2 Ägare,Toyota,Auris Hybrid,Unknown,Unknown
10982,,Halland,2017,Diesel,9230,Automat,199000,Mercedes-Benz C 200 T d Avantgarde-paket PDC LED Garanti,Mercedes-Benz,C 200,Unknown,Unknown
10983,,Halland,2018,Bensin,5460,Manuell,99000,Kia Picanto 1.0 MPI Advance Plus-paket B-kamera CarPlay,Kia,Picanto 1,Unknown,Unknown
10984,,Halland,2020,Bensin,2740,Automat,409000,Mercedes-Benz AMG CLA 35 4M Shooting Brake Låga mil Sv-såld,Mercedes-Benz,AMG CLA,Unknown,Unknown
10985,,Stockholm,2007,Diesel,22900,Automat,109900,Mercedes-Benz Sprinter 318 CDI Chassi Bakgavellyft 184hk,Mercedes-Benz,Sprinter 318,Unknown,184
10986,,Stockholm,2014,Diesel,7800,Manuell,179900,Opel Vivaro Kombi 2.9t 2.0 CDTI 9 Sits,Opel,Vivaro Kombi,Unknown,Unknown
10987,,Stockholm,2020,Bensin,5600,Automat,289900,Volvo XC40 T3 Inscription Aut VoC Skinn,Volvo,XC40 T3,Unknown,Unknown
10988,,Stockholm,2018,Diesel,5300,Automat,459900,Mercedes-Benz E 220 d Cabriolet AMG Sv-Såld,Mercedes-Benz,E 220,Unknown,Unknown
10989,,Stockholm,2018,Bensin,17400,Automat,199900,Opel Insignia Country Tourer 2.0 Turbo 4x4 BOSE Värmare Drag,Opel,Insignia Country,Unknown,Unknown
10990,,Stockholm,2019,Bensin,3700,Automat,199900,Opel Grandland X 1.2 Turbo Aut Pano P-sensorer 131hk,Opel,Grandland X,Unknown,131
10991,,Stockholm,2016,Diesel,14000,Manuell,119900,Hyundai i40 cw 1.7 CRDi P-sensorer 116hk,Hyundai,i40 cw,Unknown,116
10992,,Stockholm,2021,Miljöbränsle/Hybrid,2800,Automat,284900,Toyota Corolla TREK Hybrid 2.0 e-CVT Kamera 184hk,Toyota,Corolla TREK,2.0,184
10993,,Stockholm,2021,Miljöbränsle/Hybrid,2080,Automat,329900,Mercedes-Benz B 250e Plug in Hybrid AMG Kamera Värmare 218hk,Mercedes-Benz,B 250e,Unknown,218
10994,,Stockholm,2020,Diesel,2700,Automat,329900,Mercedes-Benz CLA 180d AMG Kamera Widescreen,Mercedes-Benz,CLA 180d,Unknown,Unknown
10995,,Stockholm,2019,Bensin,6900,Automat,339900,Mercedes-Benz A 220 4MATIC Edition 1 AMG Panorama Kamera,Mercedes-Benz,A 220,Unknown,Unknown
10996,,Stockholm,2015,Diesel,7700,Automat,199900,Mercedes-Benz CLA 220 CDI Kamera Euro 6 170hk,Mercedes-Benz,CLA 220,Unknown,170
10997,,Stockholm,2018,Miljöbränsle/Hybrid,6700,Automat,259900,Volvo V60 D5 Plug-in Hybrid AWD Summum Drag Navi Skinn,Volvo,V60 D5,Unknown,Unknown
10998,,Stockholm,2011,Miljöbränsle/Hybrid,11200,Automat,139900,Lexus CT 200h 1.8 CVT Kamera Navi Skinn,Lexus,CT 200h,Unknown,Unknown
10999,,Stockholm,2016,Diesel,8900,Automat,309900,Mercedes-Benz GLC 250 d 4MATIC AMG Navi Luftfjädring Värmare,Mercedes-Benz,GLC 250,Unknown,Unknown
11000,,Stockholm,2015,Diesel,18800,Automat,174900,Mercedes-Benz C 220 d T BlueTEC 7G Drag Navi Värmare 170hk,Mercedes-Benz,C 220,Unknown,170
11001,,Stockholm,2017,Bensin,15300,Automat,429900,Mercedes-Benz GLE 43 AMG 4M Pano Luftfjädring,Mercedes-Benz,GLE 43,Unknown,Unknown
11002,,Stockholm,2023,Bensin,993,Automat,1450000,Audi RS7 SPORTBACK | OBS SE SPECIFIKATION,Audi,RS7 SPORTBACK,Unknown,Unknown
11003,,Stockholm,2021,Miljöbränsle/Hybrid,5969,Automat,399900,"Toyota RAV4 Laddhybrid 2,5 PLUG-IN HYBRID AWD-I LAUNCH EDITI",Toyota,RAV4 Laddhybrid,Unknown,Unknown
11004,,Stockholm,2019,Miljöbränsle/Hybrid,1045,Automat,254900,"Toyota Corolla Hybrid 2,0 5D STYLE",Toyota,Corolla Hybrid,Unknown,Unknown
11005,,Uppsala,2006,Bensin,17357,Manuell,44900,Toyota Yaris 1.3 VVT-i 87HK Motorvärmare/Nyservad/SoV-Hjul,Toyota,Yaris 1,Unknown,87
11006,,Stockholm,2022,Bensin,720,Automat,1390000,Chevrolet Corvette C8 Stingray Z51 3LT Cabriolet /BORLA/DCT/,Chevrolet,Corvette C8,Unknown,Unknown
11007,,Västerbotten,2023,Miljöbränsle/Hybrid,782,Automat,349000,Renault Arkana E-TECH 145 HEV engineered,Renault,Arkana E-TECH,Unknown,Unknown
11008,,Västerbotten,2022,Diesel,4556,Automat,419000,Volvo V90 Cross Country B4 AWD Diesel Adv Edt,Volvo,V90 Cross,4,Unknown
11009,,Göteborg,2021,Bensin,8549,Manuell,249000,Audi A3 Sedan 35 TFSI 150 Hk Proline Advanced,Audi,A3 Sedan,Unknown,Unknown
11010,,Uppsala,2017,Diesel,22474,Automat,229900,Volkswagen Amarok 3.0 V6 TDI 225hk 4M Värmare/B-Kamera/Moms,Volkswagen,Amarok 3,6,225
11011,,Göteborg,2021,Miljöbränsle/Hybrid,6294,Automat,239900,"Toyota C-HR Hybrid 1,8 X EDITION",Toyota,C-HR Hybrid,Unknown,Unknown
11012,,Skaraborg,2021,El,5777,Automat,219900,Renault Zoe R135 PhII 52 Riviera batteriköp,Renault,Zoe R135,Unknown,Unknown
11013,,Stockholm,2021,Miljöbränsle/Hybrid,4477,Automat,529800,Mercedes-Benz GLC 300 e 4M AMG Coupé DRAG DISTORNIC+ COCKPIT,Mercedes-Benz,GLC 300,300,Unknown
11014,,Uppsala,2019,Diesel,4835,Automat,169900,"Citroën Berlingo 1,5 130HK Aut Drag/Värmare/S&V-Hjul",Citroën,Berlingo 1,Unknown,130
11015,,Kronoberg,2018,Diesel,10796,Automat,309000,"Mercedes-Benz GLC 220 d 4MATIC 9G-Tronic AWD , 170hk, Dragkr",Mercedes-Benz,GLC 220,Unknown,170
